Is_top_5_League,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
0,1,2,0,0,0,18,2448,0,0,21000
1,1,2,1,0,0,17,2842,0,0,21000
1,1,2,0,0,0,18,3256,0,0,21000
0,0,0,1,0,91,24,4350,0,0,21000
0,1,0,0,4,155,30,3850,0,0,21000
1,1,2,0,0,0,18,3266,0,0,21000
0,0,0,0,0,135,25,4821,0,0,21000
1,1,0,1,0,0,17,3371,0,0,21000
1,1,2,1,0,0,18,3525,0,0,21000
1,1,0,0,0,0,19,2012,0,0,21000
1,1,2,0,0,0,18,3508,0,0,21000
0,1,0,0,0,0,17,3267,0,0,21000
1,1,2,0,0,0,18,2250,0,0,21000
0,1,0,0,4,165,27,3322,0,0,21000
0,1,0,0,0,0,19,2942,0,0,21000
1,1,2,0,0,0,18,3010,0,0,21000
0,0,0,1,23,172,26,3750,0,0,21000
0,1,2,0,0,3,18,2302,0,0,21000
1,1,2,1,0,0,17,2412,0,0,21000
0,0,0,1,18,268,33,4112,0,0,21000
1,1,2,1,0,0,17,3374,0,0,21000
0,1,2,0,0,0,19,3000,0,0,21000
0,1,1,0,0,0,19,3971,0,0,21000
0,0,0,0,7,327,31,3752,0,0,21000
0,0,2,1,0,26,20,3250,0,0,21000
0,1,1,0,0,1,20,3523,0,0,21000
0,0,2,0,0,480,37,3920,0,0,21000
1,1,2,1,0,0,17,3082,0,0,21000
1,1,2,1,0,0,17,3297,0,0,21000
0,1,0,1,0,11,19,3883,0,0,21000
0,1,2,0,0,7,18,4001,0,0,21000
0,1,0,0,0,0,18,3148,0,0,21000
0,1,0,1,0,0,18,2636,0,0,21000
1,1,2,1,0,0,17,2658,0,0,21000
1,1,1,0,0,23,18,3257,0,0,21000
0,1,2,0,0,1,18,4346,0,0,21000
1,1,2,1,0,0,19,2750,0,0,21000
0,1,0,1,0,484,35,3176,0,0,21000
0,1,2,0,0,0,19,2826,0,0,21000
1,1,2,1,0,0,18,2760,0,0,21000
0,0,0,0,0,1,17,4319,0,0,21000
0,1,2,1,0,0,18,3010,0,0,21000
0,1,2,0,0,0,18,3707,1,0,21000
0,0,0,0,0,224,27,4082,0,0,21000
0,1,2,0,0,0,18,2750,0,0,21000
0,0,0,0,12,215,28,2760,0,0,21000
1,1,0,1,0,7,17,3277,0,0,21000
0,1,1,1,0,2,18,2505,0,0,21000
0,1,2,0,0,0,18,2750,0,0,21000
0,1,0,0,0,0,18,3500,0,0,21000
1,1,2,0,0,0,19,3012,0,0,21000
1,1,2,1,0,0,19,2900,0,0,21000
0,1,2,0,0,0,18,3126,0,0,21000
1,1,0,1,0,1,19,2700,0,0,21000
0,0,0,1,36,221,32,4900,0,0,21000
0,0,0,0,0,450,34,4050,0,0,21000
0,0,0,1,0,333,32,4350,0,0,21000
0,1,2,0,0,2,18,2400,0,0,21000
1,1,0,1,0,28,18,3380,0,0,21000
0,1,2,0,0,6,19,2500,0,0,21000
0,1,1,0,0,4,18,4157,0,0,21000
1,1,0,1,0,0,17,2970,0,0,21000
1,1,2,1,0,0,17,2574,0,0,21000
1,1,2,1,0,0,18,2820,0,0,21000
0,1,2,0,0,3,18,3170,0,0,21000
1,1,1,1,0,0,18,3558,0,0,21000
0,0,2,0,0,57,26,4182,0,0,21000
1,1,2,0,0,0,18,3132,0,0,21000
0,1,1,0,0,4,20,3631,0,0,21000
1,1,2,1,0,0,17,2036,0,0,21000
1,1,2,0,0,0,18,3512,0,0,21000
1,1,1,1,0,0,18,3268,0,0,21000
1,1,2,1,0,0,18,3559,0,0,21000
1,1,2,0,0,4,17,4149,0,0,21000
0,1,1,1,0,13,20,2794,0,0,21000
1,1,2,0,0,2,18,1918,0,0,21000
0,0,0,0,0,70,22,4806,0,0,21000
1,1,2,0,0,0,19,2612,0,0,21000
1,1,2,0,0,13,19,3509,0,0,21000
1,1,2,0,0,7,19,3257,0,0,21000
1,1,2,0,0,11,19,3014,0,0,21000
0,0,0,1,0,87,22,4402,0,0,21000
0,1,2,0,0,5,18,3785,0,0,21000
1,1,2,0,0,0,18,2008,0,0,21000
0,0,0,0,0,17,22,4080,0,0,21000
0,0,0,0,0,74,20,4886,0,0,21000
0,0,0,0,0,65,20,5085,0,0,21000
0,1,2,0,0,0,18,3380,0,0,21000
0,1,1,1,0,0,19,3280,0,0,21000
0,1,0,1,0,0,17,3274,0,0,21000
0,1,2,0,0,4,20,3823,0,0,21000
0,1,2,0,0,23,20,3250,0,0,21000
0,0,0,1,55,147,29,4750,0,0,21000
0,1,0,1,0,12,19,2991,0,0,21000
1,1,2,1,0,0,18,3214,0,0,21000
1,1,1,1,0,0,18,2968,0,0,21000
1,1,0,1,0,9,18,3777,0,0,21000
0,1,2,0,0,4,18,3650,0,0,21000
0,1,0,1,0,13,18,4047,0,0,21000
0,0,0,0,0,37,19,4622,0,0,21000
1,1,2,0,0,1,18,3276,0,0,21000
0,0,0,1,26,138,27,3605,0,0,21000
0,0,0,1,2,85,23,4264,0,0,21000
0,0,2,1,0,270,31,4254,0,0,21000
0,0,0,0,0,7,18,3764,0,0,21000
0,1,2,0,0,0,17,2770,0,0,21000
1,1,2,0,0,0,19,3000,0,0,21000
0,1,2,0,0,0,18,3028,0,0,21000
1,1,1,1,0,0,18,3409,0,0,21000
0,1,2,0,0,0,18,2510,0,0,21000
0,0,0,0,3,38,23,2700,0,0,21000
1,1,2,1,0,0,17,2992,0,0,21000
1,1,2,1,0,0,17,2458,0,0,21000
0,1,2,0,0,0,18,2786,0,0,21000
1,1,0,1,0,0,17,2172,0,0,21000
1,1,2,1,0,0,18,3360,0,0,21000
0,1,1,0,0,25,23,3000,0,0,21000
0,1,2,0,0,0,18,2776,0,0,21000
1,1,0,1,0,0,18,2774,0,0,21000
1,1,2,1,0,0,19,2800,0,0,21000
1,1,2,1,0,0,18,3450,0,0,21000
0,1,2,0,0,37,20,3497,0,0,21000
0,1,2,0,0,0,18,2776,0,0,21000
0,1,2,1,0,15,21,4200,0,0,21000
0,1,1,0,0,57,20,3700,0,0,21000
0,1,2,1,0,34,19,4207,0,0,21000
0,1,2,1,0,160,26,4550,0,0,21000
0,0,0,0,1,44,21,3750,0,0,21000
0,1,2,1,0,143,24,4450,0,0,21000
0,0,0,0,7,10,30,4496,0,0,21000
0,1,2,1,0,206,26,4450,0,0,21000
0,1,2,1,0,113,23,4580,0,0,21000
0,1,2,1,0,164,25,4450,0,0,21000
0,1,2,1,0,177,26,4450,0,0,21000
0,0,0,1,43,284,34,4944,0,0,21000
0,1,2,1,0,77,22,4550,0,0,21000
0,1,2,1,0,0,18,4450,0,0,21000
0,1,2,1,0,193,30,4300,0,0,21000
0,1,2,1,0,308,30,4450,0,0,21000
0,1,2,1,0,0,18,4670,0,0,21000
0,1,2,1,0,176,26,4467,0,0,21000
0,1,2,1,0,144,28,4450,0,0,21000
0,0,0,0,4,102,22,4826,0,0,21000
0,0,0,0,17,12,26,3500,0,0,21000
0,1,2,1,0,120,28,4450,0,0,21000
0,0,0,0,2,240,30,4765,0,0,21000
0,1,2,1,0,81,27,4450,0,0,21000
0,1,2,1,0,85,22,4550,0,0,21000
0,1,2,1,0,35,21,4450,0,0,21000
0,1,2,1,0,221,27,4450,0,0,21000
0,1,2,1,0,468,37,3973,0,0,21000
0,1,2,1,0,383,32,4450,0,0,21000
0,1,2,1,0,283,31,4562,0,0,21000
0,1,2,1,0,273,33,4450,0,0,21000
0,0,1,0,1,13,20,4374,0,0,21000
0,1,0,0,0,19,24,4500,0,0,21000
0,1,2,1,0,277,30,4450,0,0,21000
0,1,0,0,1,239,33,3200,0,0,21000
0,1,2,1,0,436,33,4450,0,0,21000
0,0,0,0,68,218,33,4300,0,0,21000
0,1,2,1,0,148,25,4470,0,0,21000
0,1,2,0,0,32,20,4542,0,0,21000
0,1,2,1,0,329,32,4550,0,0,21000
0,1,2,1,0,145,24,4500,0,0,21000
0,0,0,0,0,163,25,4550,0,0,21000
0,0,0,0,9,167,29,2960,0,0,21000
0,0,0,0,3,205,25,3763,0,0,21000
0,0,1,0,1,95,24,4723,0,0,21000
0,0,2,1,0,2,21,4250,0,0,21000
0,0,0,0,2,3,30,3150,0,0,21000
0,0,0,0,4,111,24,2994,0,0,21000
0,0,0,1,60,288,33,4726,0,0,21000
0,0,2,1,0,133,25,4186,0,0,21000
0,0,0,0,14,6,28,4900,0,0,21000
0,1,0,1,0,35,21,3950,0,0,21000
0,0,0,0,3,16,33,2497,0,0,21000
0,1,2,1,0,81,21,4536,0,0,21000
0,0,0,0,1,20,26,3940,0,0,21000
0,1,2,1,0,56,25,4300,0,0,21000
0,0,0,0,4,178,31,4512,0,0,21000
0,0,1,1,0,0,19,3964,0,0,21000
0,0,0,0,4,213,33,4491,0,0,21000
0,1,0,1,0,135,29,4450,0,0,21000
0,1,0,1,0,0,17,3048,0,0,21000
0,1,1,1,0,16,20,4000,0,0,21000
0,1,1,1,0,30,19,4080,0,0,21000
0,0,2,1,0,21,18,5420,0,0,21000
0,1,1,1,0,0,18,3856,0,0,21000
0,1,1,1,0,0,18,2980,0,0,21000
0,0,1,0,5,14,24,4768,0,0,21000
0,1,1,1,0,0,19,3734,1,0,21000
0,1,2,1,0,60,19,4488,0,0,21000
0,1,1,1,0,0,18,2892,0,0,21000
0,1,1,1,0,0,17,3277,0,0,21000
0,1,0,0,0,257,32,4500,0,0,21000
0,1,1,0,0,0,18,3160,0,0,21000
0,1,1,1,0,0,18,2926,0,0,21000
0,1,1,1,0,0,18,2810,0,0,21000
0,0,0,1,52,393,33,4508,0,0,21000
0,1,1,1,0,0,18,2360,0,0,21000
0,1,0,1,0,0,18,2700,0,0,21000
0,1,1,1,0,0,18,2178,0,0,21000
0,1,1,1,0,0,18,2318,0,0,21000
0,1,1,1,0,0,18,2212,0,0,21000
0,1,1,1,0,2,18,2358,0,0,21000
0,1,1,1,0,0,18,2374,0,0,21000
0,1,1,1,0,0,18,2160,0,0,21000
0,1,0,1,40,311,32,3951,0,0,21000
0,1,1,1,0,0,19,3310,0,0,21000
0,0,2,0,0,273,37,1894,0,0,21000
0,1,1,1,0,0,19,3663,0,0,21000
0,0,0,0,12,69,29,3989,0,0,21000
0,1,1,1,0,0,18,3178,0,0,21000
0,0,0,0,0,199,27,4626,0,0,21000
0,0,0,0,0,214,31,4608,0,0,21000
0,1,2,1,0,54,21,4524,0,0,21000
0,0,2,0,0,185,35,4604,0,0,21000
0,1,1,1,0,10,22,3714,0,0,21000
0,0,2,0,0,133,26,4600,0,0,21000
0,1,1,1,0,0,18,3428,0,0,21000
0,1,1,1,0,0,18,3425,0,0,21000
0,0,2,0,0,65,23,4522,0,0,21000
0,1,0,1,0,0,18,3050,0,0,21000
0,1,1,1,0,0,18,3268,0,0,21000
0,1,1,1,0,0,18,2928,0,0,21000
0,1,0,1,0,2,19,3760,0,0,21000
0,1,1,1,0,0,18,3010,0,0,21000
0,0,0,0,0,120,26,4685,0,0,21000
0,1,1,1,0,0,19,3118,0,0,21000
0,1,1,1,0,0,18,2944,0,0,21000
0,1,1,1,0,35,20,3950,0,0,21000
0,1,1,1,0,0,19,3162,0,0,21000
0,1,0,1,0,0,18,3264,0,0,21000
0,1,1,1,0,0,18,3611,0,0,21000
0,1,1,1,0,0,18,3160,0,0,21000
0,1,1,1,0,0,18,3128,0,0,21000
0,1,1,1,0,0,18,3264,0,0,21000
0,1,1,1,0,0,18,3178,0,0,21000
0,1,1,1,0,0,18,3272,0,0,21000
0,1,1,1,0,0,18,3256,0,0,21000
0,1,1,1,0,0,18,3324,0,0,21000
0,1,1,1,0,0,19,3581,0,0,21000
0,1,1,1,0,0,19,3475,0,0,21000
0,1,2,1,0,66,27,4384,0,0,21000
0,1,2,1,0,84,31,4360,0,0,21000
0,1,2,0,0,3,19,2750,0,0,21000
0,1,2,1,0,60,26,4216,0,0,21000
0,1,2,1,0,221,34,4352,0,0,21000
0,1,2,1,0,95,27,4212,0,0,21000
0,0,0,0,1,150,27,4750,0,0,21000
0,1,2,1,0,213,36,4340,0,0,21000
0,0,0,1,4,156,24,3846,0,0,21000
0,1,2,1,0,169,32,4362,0,0,21000
0,1,2,1,0,19,22,4350,0,0,21000
0,1,2,1,0,144,32,4358,0,0,21000
0,1,0,1,31,240,28,3922,0,0,21000
0,1,2,1,0,117,26,4369,0,0,21000
0,1,2,1,0,107,26,4350,0,0,21000
0,1,2,1,0,126,28,4214,0,0,21000
0,1,2,1,0,82,22,4515,0,0,21000
0,1,0,1,30,313,36,4340,0,0,21000
0,1,2,0,0,12,22,4350,0,0,21000
0,1,1,1,0,1,21,4093,0,0,21000
0,0,0,0,7,57,33,2148,0,0,21000
0,1,2,1,0,44,23,4376,0,0,21000
0,0,0,0,1,357,34,4726,0,0,21000
0,1,0,1,2,185,29,4350,0,0,21000
0,1,2,1,0,200,36,3296,0,0,21000
0,0,0,0,7,113,24,3647,0,0,21000
0,0,0,0,4,319,33,4890,0,0,21000
0,1,2,1,0,159,27,4450,0,0,21000
0,0,0,0,32,59,27,4750,0,0,21000
0,1,1,1,0,1,17,3513,0,0,21000
0,0,1,1,26,295,34,4500,0,0,21000
0,0,0,1,7,63,23,4300,0,0,21000
0,1,1,1,0,0,17,2862,0,0,21000
0,0,2,1,0,320,32,4358,0,0,20500
0,0,2,1,0,3,21,3463,0,0,20500
0,0,2,1,0,25,19,3706,0,0,20500
0,0,2,1,0,31,20,3262,0,0,20500
0,0,2,1,0,49,23,4057,0,0,20500
0,0,0,1,0,178,24,4400,0,0,20500
0,0,0,1,0,102,22,4050,0,0,20500
0,0,0,0,0,7,20,3782,0,0,20500
0,0,0,1,0,6,20,4284,0,0,20500
0,0,2,0,0,8,18,3700,0,0,20500
0,0,1,1,55,483,35,5750,0,0,20500
0,0,0,1,0,72,22,4700,0,0,20500
0,0,2,1,0,16,20,4177,0,0,20500
0,0,2,0,0,28,22,3832,0,0,20500
0,0,1,1,0,104,26,4306,0,0,20500
0,0,0,1,0,12,20,3693,0,0,20500
0,0,2,1,0,1,19,3264,0,0,20500
0,1,2,1,0,112,25,4200,0,0,20500
0,0,2,0,0,27,23,3750,0,0,20500
0,0,1,0,0,1,19,3939,0,0,20500
0,0,2,0,0,0,21,3750,0,0,20500
0,0,2,1,0,29,27,4666,0,0,20500
0,1,0,1,30,209,31,3853,0,0,20500
0,0,2,0,0,11,20,3584,0,0,20500
0,0,0,0,1,18,23,4208,0,0,20500
0,0,2,1,0,206,30,4108,0,0,20500
0,0,2,1,0,22,21,4000,0,0,20500
0,0,2,0,0,20,20,3357,0,0,20500
0,0,2,1,0,0,17,3374,0,0,20500
0,0,2,1,0,154,27,4850,0,0,20500
0,0,2,1,0,63,22,4485,0,0,20500
0,0,0,1,0,248,30,4300,0,0,20500
0,0,2,1,0,208,29,4450,0,0,20500
0,0,0,0,0,0,20,3280,0,0,20500
0,0,1,0,0,0,19,3054,0,0,20500
0,0,2,1,0,0,19,3514,0,0,20500
0,0,2,1,0,7,20,3685,0,0,20500
0,0,2,1,0,0,19,3614,1,0,20500
0,0,0,0,0,25,20,4200,0,0,20500
0,0,0,1,0,102,26,4430,0,0,20500
0,0,2,1,0,0,18,3758,0,0,20500
0,0,0,0,0,3,20,3757,0,0,20500
0,1,2,1,0,189,29,4700,0,0,20500
0,0,0,1,0,0,19,3750,0,0,20500
0,0,2,1,0,5,20,3486,0,0,20500
0,0,2,1,0,2,20,3750,0,0,20500
0,0,0,0,0,34,21,3750,0,0,20500
0,0,0,1,0,6,18,3512,0,0,20500
0,0,1,0,0,111,24,4300,0,0,20500
0,0,2,1,0,2,18,3274,0,0,20500
0,0,2,1,0,69,24,4350,0,0,20500
0,0,2,1,0,23,20,3507,0,0,20500
0,0,2,1,0,0,19,3350,0,0,20500
0,0,0,0,0,3,18,3234,0,0,20500
0,0,2,0,0,1,19,3509,0,0,20500
0,0,2,1,0,24,20,3514,0,0,20500
0,0,0,1,0,262,26,4400,0,0,20500
0,0,2,1,0,156,27,4616,0,0,20500
0,1,1,1,0,32,21,4250,0,0,20500
0,0,2,0,0,13,19,3284,0,0,20500
0,0,2,1,0,0,21,3500,0,0,20500
0,0,0,1,0,63,17,4758,0,0,20500
0,0,2,1,0,16,20,3661,0,0,20500
0,0,0,1,0,0,18,4431,0,0,20500
0,0,2,1,0,122,23,4392,0,0,20500
0,1,2,1,0,79,22,4854,0,0,20500
0,0,2,1,0,438,34,4650,0,0,20500
0,0,1,0,0,10,23,3621,0,0,20500
0,0,2,1,0,24,22,3757,0,0,20500
0,0,0,1,0,103,25,4200,0,0,20500
0,0,2,1,0,0,18,3423,0,0,20500
0,0,0,1,2,311,34,4600,0,0,20500
0,0,0,0,1,16,21,4376,0,0,20500
0,1,2,1,0,11,20,3556,0,0,20500
0,0,2,1,0,2,20,3657,0,0,20500
0,0,0,0,5,62,24,3978,0,0,20500
0,1,2,1,0,102,30,4204,0,0,20500
0,0,1,1,0,115,25,4677,0,0,20500
0,0,2,0,0,0,21,3450,0,0,20500
0,0,2,1,0,111,28,4164,0,0,20500
0,0,2,1,0,0,18,3265,0,0,20500
0,0,0,0,0,6,23,3583,0,0,20500
0,0,0,1,0,16,19,3921,0,0,20500
0,0,2,1,0,1,19,4242,0,0,20500
0,0,2,1,0,0,21,3600,0,0,20500
0,0,2,1,0,238,28,5387,0,0,20500
0,0,2,1,0,41,23,4856,0,0,20500
0,1,2,1,0,77,25,4200,0,0,20500
0,0,2,1,0,29,20,4052,0,0,20500
0,0,1,1,0,1,18,3524,0,0,20500
0,1,2,1,0,70,31,4200,0,0,20500
0,0,0,1,0,341,33,4050,0,0,20500
0,0,2,1,0,30,21,3200,0,0,20500
0,0,2,1,0,1,19,3250,0,0,20500
0,0,2,1,0,0,19,3364,0,0,20500
0,0,2,1,0,49,23,3729,0,0,20500
0,0,1,0,0,3,21,3600,0,0,20500
0,0,0,1,0,187,25,4631,0,0,20500
0,0,0,1,0,59,23,4419,0,0,20500
0,0,2,1,0,0,20,3216,0,0,20500
0,0,2,1,0,12,19,4018,0,0,20500
0,1,2,1,0,45,26,4218,0,0,20500
0,0,0,0,9,19,27,3513,0,0,20500
0,0,0,0,0,218,30,4611,0,0,20500
0,0,0,0,4,23,19,4250,0,0,20500
0,1,2,1,0,106,28,4216,0,0,20500
0,0,0,0,46,3,31,4993,0,0,20500
0,1,0,1,0,80,26,4216,0,0,20500
0,0,0,1,1,234,27,4450,0,0,20500
0,0,0,0,2,63,27,4789,0,0,20500
0,0,0,0,5,24,27,4844,0,0,20500
0,1,2,1,0,171,30,4150,0,0,20500
0,1,2,1,0,26,20,4558,0,0,20500
0,1,0,1,0,68,31,4156,0,0,20500
0,1,2,1,0,176,30,4150,0,0,20500
0,1,2,1,0,59,25,4190,0,0,20500
0,0,0,0,3,50,24,3269,0,0,20500
0,1,2,1,0,350,36,4140,0,0,20500
0,1,2,1,0,41,22,4194,0,0,20500
0,1,2,1,0,70,26,4150,0,0,20500
0,1,2,1,0,78,22,4548,0,0,20500
0,1,2,1,0,1,20,4176,0,0,20500
0,1,2,1,0,94,31,4152,0,0,20500
0,0,0,1,20,126,26,5763,0,0,20500
0,1,2,1,0,50,24,4174,0,0,20500
0,1,2,1,0,45,24,4150,0,0,20500
0,1,2,1,0,217,29,4150,0,0,20500
0,1,0,0,4,81,29,2800,0,0,20500
0,1,2,1,0,62,28,4150,0,0,20500
0,0,0,0,2,10,22,2700,0,0,20500
0,0,2,1,6,303,31,5302,0,0,20500
0,1,1,1,0,70,28,4170,0,0,20500
0,1,2,1,0,445,37,4123,0,0,20500
0,1,0,1,4,63,25,4168,0,0,20500
0,1,0,0,0,3,20,4164,0,0,20500
0,1,2,1,0,142,30,4172,0,0,20500
0,1,1,0,10,184,38,3050,0,0,20500
0,1,2,1,0,65,27,4150,0,0,20500
0,1,2,1,0,143,28,4178,0,0,20500
0,1,2,1,0,158,32,4150,0,0,20500
0,1,2,1,0,127,28,4150,0,0,20500
0,0,0,0,1,35,20,2728,0,0,20500
0,1,2,1,0,256,33,4154,0,0,20500
0,0,0,0,19,33,28,5050,0,0,20500
0,1,2,1,0,172,37,4150,0,0,20500
0,1,2,1,0,1,19,4162,0,0,20500
0,1,1,1,0,150,25,4106,0,0,20500
0,1,2,1,0,328,34,4150,0,0,20500
0,1,2,1,0,201,32,4150,0,0,20500
0,1,2,1,0,66,23,4500,0,0,20500
0,1,2,1,0,70,28,4150,0,0,20500
0,1,2,1,0,162,31,4150,0,0,20500
0,0,0,1,1,312,34,5732,0,0,20500
0,1,0,1,10,144,30,4166,0,0,20500
0,1,2,1,0,144,33,4145,0,0,20500
0,1,1,1,0,171,25,4100,0,0,20500
0,1,2,1,0,123,28,4162,0,0,20500
0,0,0,0,0,55,22,4964,0,0,20500
0,1,1,1,0,72,23,4086,0,0,20500
0,1,2,1,0,64,29,4166,0,0,20500
0,1,2,1,0,53,26,4150,0,0,20500
0,1,0,1,0,64,30,4166,0,0,20500
0,1,2,1,0,47,26,4162,0,0,20500
0,1,2,1,0,96,27,4150,0,0,20500
0,1,2,0,0,1,18,3056,0,0,20500
0,1,2,1,0,82,25,4170,0,0,20500
0,1,2,1,0,186,34,4140,0,0,20500
0,0,2,1,0,122,26,4164,0,0,20500
0,1,2,1,0,11,21,4150,0,0,20500
0,1,2,1,0,0,22,4172,0,0,20500
0,1,2,1,0,86,27,4160,0,0,20500
0,1,2,1,0,72,24,4170,0,0,20500
0,1,2,1,0,57,25,4168,0,0,20500
0,1,2,1,0,45,21,3700,0,0,20500
0,0,0,0,2,177,27,4750,0,0,20500
0,1,0,1,6,173,33,4204,0,0,20500
0,0,0,0,8,184,29,3700,0,0,20500
0,0,1,0,0,12,23,4598,0,0,20500
0,0,0,0,5,12,27,4900,0,0,20500
0,0,0,0,3,34,30,3514,0,0,20500
0,1,2,1,0,0,19,4607,0,0,20500
0,0,0,0,0,29,18,4150,0,0,20500
0,0,0,1,2,76,21,4294,0,0,20500
0,0,0,0,2,234,30,4303,0,0,20500
0,0,0,0,4,133,29,4305,0,0,20500
0,0,0,0,4,94,23,4450,0,0,20500
0,0,0,1,5,94,27,3868,0,0,20500
0,0,1,0,0,6,17,3210,0,0,20500
0,0,1,1,0,0,17,3266,0,0,20500
0,0,0,0,28,151,29,4250,0,0,20500
0,0,0,0,26,31,25,4000,0,0,20500
0,1,2,1,0,139,24,4536,0,0,20500
0,0,2,0,0,44,24,4136,0,0,20500
0,0,0,0,1,183,30,4897,0,0,20500
0,1,2,1,0,0,19,3950,0,0,20500
0,0,2,1,0,182,25,4422,0,0,20500
0,0,0,0,16,4,32,5050,0,0,20500
0,0,1,0,0,0,17,3408,0,0,20500
0,0,2,1,0,115,25,4154,0,0,20500
0,0,0,0,6,109,23,4476,0,0,20500
0,1,0,0,0,22,21,4470,0,0,20500
0,0,0,0,1,34,25,1794,0,0,20500
0,0,0,0,6,232,30,5004,0,0,20500
0,1,2,1,0,224,29,4876,0,0,20500
0,1,1,1,0,332,35,4068,0,0,20500
0,1,2,1,0,147,23,4886,0,0,20500
0,1,0,1,0,156,27,4386,0,0,20500
0,1,0,1,0,28,19,3700,0,0,20500
0,1,2,1,0,156,26,4272,0,0,20500
0,1,2,1,0,111,25,4074,0,0,20500
0,1,2,1,0,159,29,4400,0,0,20500
0,1,2,1,0,282,29,4400,0,0,20500
0,1,2,1,0,124,25,4500,0,0,20500
0,1,2,1,0,128,28,4150,0,0,20500
0,1,2,1,0,337,30,5050,0,0,20500
0,1,2,1,0,188,26,4100,0,0,20500
0,1,2,1,0,166,28,4400,0,0,20500
0,1,2,1,0,0,18,4408,0,0,20500
0,0,0,1,0,2,20,3647,0,0,20500
0,1,2,1,0,114,24,4141,0,0,20500
0,1,2,1,0,250,33,4590,0,0,20500
0,1,2,1,0,272,28,4600,0,0,20500
0,1,2,1,0,159,26,4515,0,0,20500
0,1,2,1,0,0,18,4400,0,0,20500
0,1,1,0,0,86,27,4400,0,0,20500
0,1,2,1,0,260,30,4518,0,0,20500
0,1,2,1,0,145,23,4432,0,0,20500
0,1,2,1,0,129,26,4500,0,0,20500
0,1,2,1,0,143,25,4804,0,0,20500
0,1,2,1,0,156,25,4400,0,0,20500
0,0,0,0,13,245,30,5000,0,0,20500
0,1,2,1,0,134,26,4524,0,0,20500
0,1,2,1,0,84,24,4222,0,0,20500
0,1,0,1,0,4,20,4400,0,0,20500
0,1,2,1,0,0,18,4400,0,0,20500
0,1,2,1,0,151,26,5300,0,0,20500
0,1,2,1,0,11,22,4427,0,0,20500
0,0,0,0,48,437,34,4502,0,0,20500
0,1,2,1,0,306,31,4402,0,0,20500
0,1,2,1,0,355,32,4356,0,0,20500
0,1,2,1,0,143,25,4300,0,0,20500
0,0,0,0,5,55,24,4278,0,0,20500
0,1,2,1,0,219,28,4450,0,0,20500
0,1,2,1,0,152,26,4400,0,0,20500
0,1,2,1,0,100,24,4250,0,0,20500
0,1,1,1,0,297,31,4400,0,0,20500
0,1,2,1,0,206,27,4413,0,0,20500
0,1,1,1,0,94,29,4400,0,0,20500
0,1,2,1,0,234,28,4666,0,0,20500
0,1,2,1,0,250,30,4400,0,0,20500
0,1,2,1,0,344,29,4400,0,0,20500
0,1,2,1,0,134,24,4530,0,0,20500
0,0,0,0,7,48,22,5751,0,0,20500
0,1,2,1,0,255,28,4500,0,0,20500
0,1,2,1,0,252,30,4258,0,0,20500
0,1,2,1,0,372,32,4400,0,0,20500
0,0,0,0,28,455,34,4473,0,0,20500
0,1,2,1,0,119,24,4450,0,0,20500
0,1,2,1,0,265,35,4489,0,0,20500
0,1,2,1,0,134,26,4400,0,0,20500
0,0,0,0,38,406,31,4991,0,0,20500
0,0,0,0,75,336,31,4989,0,0,20500
0,1,2,1,0,318,30,4522,0,0,20500
0,1,2,1,0,169,27,4618,0,0,20500
0,1,2,1,0,180,26,4500,0,0,20500
0,1,2,1,0,123,24,4400,0,0,20500
0,1,2,1,0,117,26,4768,0,0,20500
0,1,1,0,0,8,24,4400,0,0,20500
0,1,2,1,0,206,27,4650,0,0,20500
1,1,2,1,0,70,22,4434,0,0,20500
0,1,2,1,0,143,24,4400,0,0,20500
1,1,2,1,0,21,19,4431,0,0,20500
0,1,0,1,0,246,29,4914,0,0,20500
0,1,2,1,0,199,26,5270,0,0,20500
0,0,0,0,1,182,30,5000,0,0,20500
0,1,0,0,9,112,26,4650,0,0,20500
0,1,2,1,0,88,26,4750,0,0,20500
0,1,2,1,0,131,27,4200,0,0,20500
0,1,2,1,0,161,26,4250,0,0,20500
0,1,2,1,0,395,39,4354,0,0,20500
0,1,2,1,0,359,37,3736,0,0,20500
0,1,2,1,0,262,29,5032,0,0,20500
0,1,2,1,0,432,35,4400,0,0,20500
0,1,2,1,0,351,31,4312,0,0,20500
0,1,2,1,0,272,33,4100,0,0,20500
0,1,2,1,0,289,30,4422,0,0,20500
0,1,2,1,0,212,29,4400,0,0,20500
0,1,2,1,0,121,28,4100,0,0,20500
0,1,2,1,0,26,20,4400,0,0,20500
0,1,2,1,0,83,22,4470,0,0,20500
0,1,2,1,0,101,26,4636,0,0,20500
0,1,2,0,0,3,18,2568,0,0,20500
0,1,2,1,0,120,24,4200,0,0,20500
0,1,2,1,0,242,30,4400,0,0,20500
0,0,0,0,5,3,25,4489,0,0,20500
0,1,2,1,0,312,30,4554,0,0,20500
0,1,2,1,0,273,28,4400,0,0,20500
0,1,2,1,0,200,29,4850,0,0,20500
0,1,2,1,0,157,25,4264,0,0,20500
0,1,2,1,0,66,23,4400,0,0,20500
0,0,1,1,0,121,24,4256,0,0,20500
0,0,2,1,0,58,23,4331,0,0,20500
0,0,0,0,12,8,28,5096,0,0,20500
0,0,2,1,0,2,19,3315,0,0,20500
